"gamecube","Samurai Jack: The Shadow of Aku","none","https://www.metacritic.com/game/gamecube/samurai-jack-the-shadow-of-aku",59,6.2,"Mar 24, 2004"
"gamecube","Winnie the Pooh's Rumbly Tumbly Adventure","none","https://www.metacritic.com/game/gamecube/winnie-the-poohs-rumbly-tumbly-adventure",59,,"Feb 8, 2005"
"gamecube","Legends of Wrestling II","none","https://www.metacritic.com/game/gamecube/legends-of-wrestling-ii",59,,"Nov 26, 2002"
"gamecube","Starsky & Hutch","none","https://www.metacritic.com/game/gamecube/starsky-hutch",59,,"Aug 24, 2004"
"gamecube","Tom Clancy's Ghost Recon","none","https://www.metacritic.com/game/gamecube/tom-clancys-ghost-recon",59,5.1,"Feb 9, 2003"
"gamecube","Top Gun: Combat Zones","none","https://www.metacritic.com/game/gamecube/top-gun-combat-zones",59,6.3,"Oct 24, 2002"
"gamecube","Sonic Riders","none","https://www.metacritic.com/game/gamecube/sonic-riders",59,8,"Feb 21, 2006"
"gamecube","Disney Sports Football","none","https://www.metacritic.com/game/gamecube/disney-sports-football",59,,"Dec 8, 2002"
"gamecube","Amazing Island","none","https://www.metacritic.com/game/gamecube/amazing-island",59,6.4,"Aug 25, 2004"
"gamecube","Speed Kings","none","https://www.metacritic.com/game/gamecube/speed-kings",59,,"May 28, 2003"
"gamecube","Virtua Striker 2002","none","https://www.metacritic.com/game/gamecube/virtua-striker-2002",58,6.3,"May 20, 2002"
"gamecube","Wreckless: The Yakuza Missions","none","https://www.metacritic.com/game/gamecube/wreckless-the-yakuza-missions",58,7,"Nov 13, 2002"
"gamecube","Teenage Mutant Ninja Turtles","none","https://www.metacritic.com/game/gamecube/teenage-mutant-ninja-turtles",57,7.4,"Oct 31, 2003"
"gamecube","Rampage: Total Destruction","none","https://www.metacritic.com/game/gamecube/rampage-total-destruction",57,6.9,"Apr 24, 2006"
"gamecube","Kao the Kangaroo Round 2","none","https://www.metacritic.com/game/gamecube/kao-the-kangaroo-round-2",57,7.5,"Mar 29, 2006"
"gamecube","Teenage Mutant Ninja Turtles 3: Mutant Nightmare","none","https://www.metacritic.com/game/gamecube/teenage-mutant-ninja-turtles-3-mutant-nightmare",57,6.6,"Nov 1, 2005"
"gamecube","Carmen Sandiego: The Secret of the Stolen Drums","none","https://www.metacritic.com/game/gamecube/carmen-sandiego-the-secret-of-the-stolen-drums",57,,"Sep 13, 2004"
"gamecube","Zatch Bell! Mamodo Battles","none","https://www.metacritic.com/game/gamecube/zatch-bell!-mamodo-battles",57,,"Oct 19, 2005"
"gamecube","Pac-Man World Rally","none","https://www.metacritic.com/game/gamecube/pac-man-world-rally",57,8.4,"Aug 22, 2006"
"gamecube","Sonic Adventure DX Director's Cut","none","https://www.metacritic.com/game/gamecube/sonic-adventure-dx-directors-cut",57,7.8,"Jun 18, 2003"
"gamecube","Big Air Freestyle","none","https://www.metacritic.com/game/gamecube/big-air-freestyle",56,8.8,"Sep 13, 2002"
"gamecube","Gotcha Force","none","https://www.metacritic.com/game/gamecube/gotcha-force",56,8.5,"Dec 3, 2003"
"gamecube","Army Men: Sarge's War","none","https://www.metacritic.com/game/gamecube/army-men-sarges-war",56,6.5,"Aug 21, 2004"
"gamecube","Street Hoops","none","https://www.metacritic.com/game/gamecube/street-hoops",56,8,"Nov 28, 2002"
"gamecube","Judge Dredd: Dredd VS Death","none","https://www.metacritic.com/game/gamecube/judge-dredd-dredd-vs-death",56,,"Mar 1, 2005"
"game-boy-advance","The Legend of Zelda: A Link to the Past","none","https://www.metacritic.com/game/game-boy-advance/the-legend-of-zelda-a-link-to-the-past",95,8.9,"Dec 3, 2002"
"game-boy-advance","Tony Hawk's Pro Skater 2","none","https://www.metacritic.com/game/game-boy-advance/tony-hawks-pro-skater-2",95,6.9,"May 30, 2001"
"game-boy-advance","Super Mario Advance 4: Super Mario Bros. 3","none","https://www.metacritic.com/game/game-boy-advance/super-mario-advance-4-super-mario-bros-3",94,8.9,"Oct 21, 2003"
"game-boy-advance","Mario Kart Super Circuit","none","https://www.metacritic.com/game/game-boy-advance/mario-kart-super-circuit",93,8,"Aug 26, 2001"
"game-boy-advance","Advance Wars","none","https://www.metacritic.com/game/game-boy-advance/advance-wars",92,8.9,"Sep 9, 2001"
"game-boy-advance","Super Mario World: Super Mario Advance 2","none","https://www.metacritic.com/game/game-boy-advance/super-mario-world-super-mario-advance-2",92,8.9,"Feb 9, 2002"
"game-boy-advance","Metroid Fusion","none","https://www.metacritic.com/game/game-boy-advance/metroid-fusion",92,9,"Nov 17, 2002"
"game-boy-advance","Final Fantasy VI Advance","none","https://www.metacritic.com/game/game-boy-advance/final-fantasy-vi-advance",92,8.7,"Feb 5, 2007"
"game-boy-advance","Yoshi's Island: Super Mario Advance 3","none","https://www.metacritic.com/game/game-boy-advance/yoshis-island-super-mario-advance-3",91,8.9,"Sep 24, 2002"
"game-boy-advance","Castlevania: Aria of Sorrow","none","https://www.metacritic.com/game/game-boy-advance/castlevania-aria-of-sorrow",91,8.9,"May 6, 2003"
"game-boy-advance","Golden Sun","none","https://www.metacritic.com/game/game-boy-advance/golden-sun",91,9,"Nov 11, 2001"
"game-boy-advance","Castlevania: Circle of the Moon","none","https://www.metacritic.com/game/game-boy-advance/castlevania-circle-of-the-moon",91,8.5,"Jun 10, 2001"
"game-boy-advance","Mario & Luigi: Superstar Saga","none","https://www.metacritic.com/game/game-boy-advance/mario-luigi-superstar-saga",90,8.9,"Nov 17, 2003"
"game-boy-advance","Tony Hawk's Pro Skater 3","none","https://www.metacritic.com/game/game-boy-advance/tony-hawks-pro-skater-3",90,6.9,"Mar 4, 2002"
"game-boy-advance","Metroid: Zero Mission","none","https://www.metacritic.com/game/game-boy-advance/metroid-zero-mission",89,8.9,"Feb 9, 2004"
"game-boy-advance","The Legend of Zelda: The Minish Cap","none","https://www.metacritic.com/game/game-boy-advance/the-legend-of-zelda-the-minish-cap",89,8.9,"Jan 10, 2005"
"game-boy-advance","Advance Wars 2: Black Hole Rising","none","https://www.metacritic.com/game/game-boy-advance/advance-wars-2-black-hole-rising",89,8.9,"Jun 24, 2003"
"game-boy-advance","WarioWare, Inc.: Mega Microgame$!","none","https://www.metacritic.com/game/game-boy-advance/warioware-inc-mega-microgame!",89,8.7,"May 21, 2003"
"game-boy-advance","Tactics Ogre: The Knight of Lodis","none","https://www.metacritic.com/game/game-boy-advance/tactics-ogre-the-knight-of-lodis",88,8.7,"May 11, 2002"
"game-boy-advance","Wario Land 4","none","https://www.metacritic.com/game/game-boy-advance/wario-land-4",88,8.6,"Nov 18, 2001"
"game-boy-advance","WarioWare: Twisted!","none","https://www.metacritic.com/game/game-boy-advance/warioware-twisted!",88,8.8,"May 23, 2005"
"game-boy-advance","Fire Emblem","none","https://www.metacritic.com/game/game-boy-advance/fire-emblem",88,9,"Nov 3, 2003"
"game-boy-advance","Castlevania: Harmony of Dissonance","none","https://www.metacritic.com/game/game-boy-advance/castlevania-harmony-of-dissonance",87,7.9,"Sep 16, 2002"
"game-boy-advance","Final Fantasy Tactics Advance","none","https://www.metacritic.com/game/game-boy-advance/final-fantasy-tactics-advance",87,9.1,"Sep 8, 2003"
"game-boy-advance","Sonic Advance","none","https://www.metacritic.com/game/game-boy-advance/sonic-advance",87,7.9,"Feb 3, 2002"
"game-boy-advance","Golden Sun: The Lost Age","none","https://www.metacritic.com/game/game-boy-advance/golden-sun-the-lost-age",86,9,"Apr 14, 2003"
"game-boy-advance","Tony Hawk's Underground","none","https://www.metacritic.com/game/game-boy-advance/tony-hawks-underground",86,7.7,"Oct 27, 2003"
"game-boy-advance","Moto Racer Advance","none","https://www.metacritic.com/game/game-boy-advance/moto-racer-advance",86,,"Dec 5, 2002"
"game-boy-advance","F-Zero: Maximum Velocity","none","https://www.metacritic.com/game/game-boy-advance/f-zero-maximum-velocity",86,7.9,"Jun 12, 2001"
"game-boy-advance","Astro Boy: Omega Factor","none","https://www.metacritic.com/game/game-boy-advance/astro-boy-omega-factor",85,8.7,"Aug 18, 2004"
"game-boy-advance","Fire Emblem: The Sacred Stones","none","https://www.metacritic.com/game/game-boy-advance/fire-emblem-the-sacred-stones",85,9,"May 23, 2005"
"game-boy-advance","Tony Hawk's Pro Skater 4","none","https://www.metacritic.com/game/game-boy-advance/tony-hawks-pro-skater-4",85,7,"Oct 28, 2002"
"game-boy-advance","Final Fantasy IV Advance","none","https://www.metacritic.com/game/game-boy-advance/final-fantasy-iv-advance",85,8.5,"Dec 12, 2005"
"game-boy-advance","Dave Mirra Freestyle BMX 2","none","https://www.metacritic.com/game/game-boy-advance/dave-mirra-freestyle-bmx-2",85,8,"Nov 25, 2001"
"game-boy-advance","Mario Golf: Advance Tour","none","https://www.metacritic.com/game/game-boy-advance/mario-golf-advance-tour",84,8.8,"Jun 22, 2004"
"game-boy-advance","Super Street Fighter II: Turbo Revival","none","https://www.metacritic.com/game/game-boy-advance/super-street-fighter-ii-turbo-revival",84,8,"Oct 30, 2001"
"game-boy-advance","Classic NES Series: Super Mario Bros.","none","https://www.metacritic.com/game/game-boy-advance/classic-nes-series-super-mario-bros",84,8.6,"Jun 2, 2004"
"game-boy-advance","Spider-Man: Mysterio's Menace","none","https://www.metacritic.com/game/game-boy-advance/spider-man-mysterios-menace",84,8.1,"Sep 19, 2001"
"game-boy-advance","Super Mario Advance","none","https://www.metacritic.com/game/game-boy-advance/super-mario-advance",84,7.2,"Jun 10, 2001"
"game-boy-advance","Puyo Pop","none","https://www.metacritic.com/game/game-boy-advance/puyo-pop",84,7.2,"Feb 11, 2002"
"game-boy-advance","Rayman Advance","none","https://www.metacritic.com/game/game-boy-advance/rayman-advance",84,7.8,"Jun 10, 2001"
"game-boy-advance","Classic NES Series: The Legend of Zelda","none","https://www.metacritic.com/game/game-boy-advance/classic-nes-series-the-legend-of-zelda",84,8.6,"Jun 2, 2004"
"game-boy-advance","ChuChu Rocket!","none","https://www.metacritic.com/game/game-boy-advance/chuchu-rocket!",84,7,"Jun 10, 2001"
"game-boy-advance","Virtua Tennis","none","https://www.metacritic.com/game/game-boy-advance/virtua-tennis",83,,"Oct 8, 2002"
"game-boy-advance","Racing Gears Advance","none","https://www.metacritic.com/game/game-boy-advance/racing-gears-advance",83,8,"Feb 8, 2005"
"game-boy-advance","Super Puzzle Fighter II","none","https://www.metacritic.com/game/game-boy-advance/super-puzzle-fighter-ii",83,,"Mar 31, 2003"
"game-boy-advance","Street Fighter Alpha 3","none","https://www.metacritic.com/game/game-boy-advance/street-fighter-alpha-3",83,8.2,"Dec 1, 2002"
"game-boy-advance","Gunstar Super Heroes","none","https://www.metacritic.com/game/game-boy-advance/gunstar-super-heroes",83,7.8,"Oct 25, 2005"
"game-boy-advance","Sonic Advance 2","none","https://www.metacritic.com/game/game-boy-advance/sonic-advance-2",83,8.1,"Mar 9, 2003"
"game-boy-advance","Rayman 3","none","https://www.metacritic.com/game/game-boy-advance/rayman-3",83,7.4,"Mar 2, 2003"
"game-boy-advance","Final Fantasy V Advance","none","https://www.metacritic.com/game/game-boy-advance/final-fantasy-v-advance",83,8.2,"Nov 6, 2006"
"game-boy-advance","Boktai: The Sun Is in Your Hand","none","https://www.metacritic.com/game/game-boy-advance/boktai-the-sun-is-in-your-hand",83,8.1,"Sep 16, 2003"
"game-boy-advance","Super Robot Taisen: Original Generation 2","none","https://www.metacritic.com/game/game-boy-advance/super-robot-taisen-original-generation-2",82,8.1,"Nov 14, 2006"
"game-boy-advance","GT Advance Championship Racing","none","https://www.metacritic.com/game/game-boy-advance/gt-advance-championship-racing",82,8.2,"Jun 8, 2001"
"game-boy-advance","Pokemon Ruby Version","none","https://www.metacritic.com/game/game-boy-advance/pokemon-ruby-version",82,8.6,"Mar 18, 2003"
"game-boy-advance","Super Monkey Ball Jr.","none","https://www.metacritic.com/game/game-boy-advance/super-monkey-ball-jr",82,7.6,"Nov 19, 2002"
"game-boy-advance","Mega Man Zero","none","https://www.metacritic.com/game/game-boy-advance/mega-man-zero",82,8.9,"Sep 9, 2002"
"game-boy-advance","Tekken Advance","none","https://www.metacritic.com/game/game-boy-advance/tekken-advance",82,7.6,"Jan 28, 2002"
"game-boy-advance","V-Rally 3","none","https://www.metacritic.com/game/game-boy-advance/v-rally-3",82,7.7,"Sep 30, 2002"
"game-boy-advance","Harvest Moon: More Friends of Mineral Town","none","https://www.metacritic.com/game/game-boy-advance/harvest-moon-more-friends-of-mineral-town",82,8.5,"Jul 26, 2005"
"game-boy-advance","Final Fight One","none","https://www.metacritic.com/game/game-boy-advance/final-fight-one",82,8,"Sep 26, 2001"
"game-boy-advance","Ninja Five-O","none","https://www.metacritic.com/game/game-boy-advance/ninja-five-o",82,8.2,"Apr 22, 2003"
"game-boy-advance","Doom","none","https://www.metacritic.com/game/game-boy-advance/doom",81,9.1,"Oct 28, 2001"
"game-boy-advance","Drill Dozer","none","https://www.metacritic.com/game/game-boy-advance/drill-dozer",81,8.8,"Feb 6, 2006"
"game-boy-advance","Duke Nukem Advance","none","https://www.metacritic.com/game/game-boy-advance/duke-nukem-advance",81,8.3,"Aug 12, 2002"
"game-boy-advance","Mega Man Zero 2","none","https://www.metacritic.com/game/game-boy-advance/mega-man-zero-2",81,8.9,"Oct 14, 2003"
"game-boy-advance","Mario Tennis: Power Tour","none","https://www.metacritic.com/game/game-boy-advance/mario-tennis-power-tour",81,8.4,"Dec 5, 2005"
"game-boy-advance","Karnaaj Rally","none","https://www.metacritic.com/game/game-boy-advance/karnaaj-rally",81,7,"Jan 2, 2003"
"game-boy-advance","Kirby: Nightmare in Dream Land","none","https://www.metacritic.com/game/game-boy-advance/kirby-nightmare-in-dream-land",81,8.6,"Dec 2, 2002"
"game-boy-advance","Mario vs. Donkey Kong","none","https://www.metacritic.com/game/game-boy-advance/mario-vs-donkey-kong",81,8.1,"May 24, 2004"
"game-boy-advance","Mortal Kombat: Deadly Alliance","none","https://www.metacritic.com/game/game-boy-advance/mortal-kombat-deadly-alliance",81,7.5,"Nov 20, 2002"
"game-boy-advance","Pokemon Pinball: Ruby & Sapphire","none","https://www.metacritic.com/game/game-boy-advance/pokemon-pinball-ruby-sapphire",81,7.7,"Aug 26, 2003"
"game-boy-advance","Pokemon FireRed Version","none","https://www.metacritic.com/game/game-boy-advance/pokemon-firered-version",81,8.6,"Sep 7, 2004"
"game-boy-advance","Pokemon LeafGreen Version","none","https://www.metacritic.com/game/game-boy-advance/pokemon-leafgreen-version",81,8.5,"Sep 7, 2004"
"game-boy-advance","Harvest Moon: Friends of Mineral Town","none","https://www.metacritic.com/game/game-boy-advance/harvest-moon-friends-of-mineral-town",81,8.7,"Nov 17, 2003"
"game-boy-advance","Mega Man Battle Network 2","none","https://www.metacritic.com/game/game-boy-advance/mega-man-battle-network-2",81,9,"Jun 17, 2002"
"game-boy-advance","Breath of Fire II","none","https://www.metacritic.com/game/game-boy-advance/breath-of-fire-ii",81,8.2,"Apr 16, 2002"
"game-boy-advance","Ecks vs. Sever","none","https://www.metacritic.com/game/game-boy-advance/ecks-vs-sever",80,8,"Nov 27, 2001"
"game-boy-advance","Broken Sword: The Shadow of the Templars","none","https://www.metacritic.com/game/game-boy-advance/broken-sword-the-shadow-of-the-templars",80,8.4,"Mar 17, 2002"
"game-boy-advance","TMNT","none","https://www.metacritic.com/game/game-boy-advance/tmnt",80,7.1,"Mar 20, 2007"
"game-boy-advance","The King of Fighters EX2: Howling Blood","none","https://www.metacritic.com/game/game-boy-advance/the-king-of-fighters-ex2-howling-blood",80,8.1,"Dec 11, 2003"
"game-boy-advance","Colin McRae Rally 2.0","none","https://www.metacritic.com/game/game-boy-advance/colin-mcrae-rally-20",80,,"Sep 16, 2002"
"game-boy-advance","Ultimate Brain Games","none","https://www.metacritic.com/game/game-boy-advance/ultimate-brain-games",80,8.5,"Mar 18, 2003"
"game-boy-advance","Disney's Lilo & Stitch","none","https://www.metacritic.com/game/game-boy-advance/disneys-lilo-stitch",80,7.8,"Jun 7, 2002"
"game-boy-advance","Fire Pro Wrestling","none","https://www.metacritic.com/game/game-boy-advance/fire-pro-wrestling",80,8,"Jun 10, 2001"
"game-boy-advance","Donkey Kong Country 2","none","https://www.metacritic.com/game/game-boy-advance/donkey-kong-country-2",80,8.6,"Nov 15, 2004"
"game-boy-advance","Medal of Honor Infiltrator","none","https://www.metacritic.com/game/game-boy-advance/medal-of-honor-infiltrator",80,7.2,"Nov 17, 2003"
"game-boy-advance","Rock 'N Roll Racing","none","https://www.metacritic.com/game/game-boy-advance/rock-n-roll-racing",80,8.7,"Jun 23, 2003"
"game-boy-advance","Baseball Advance","none","https://www.metacritic.com/game/game-boy-advance/baseball-advance",80,7.8,"Mar 20, 2002"
"game-boy-advance","Kirby & the Amazing Mirror","none","https://www.metacritic.com/game/game-boy-advance/kirby-the-amazing-mirror",80,8.8,"Oct 18, 2004"
"game-boy-advance","The Pinball of the Dead","none","https://www.metacritic.com/game/game-boy-advance/the-pinball-of-the-dead",79,7.2,"Jun 16, 2002"
"game-boy-advance","Pac-Man Collection","none","https://www.metacritic.com/game/game-boy-advance/pac-man-collection",79,7.4,"Jul 12, 2001"
"game-boy-advance","Final Fantasy I & II: Dawn of Souls","none","https://www.metacritic.com/game/game-boy-advance/final-fantasy-i-ii-dawn-of-souls",79,8.1,"Nov 29, 2004"
"game-boy-advance","Tak and the Power of Juju","none","https://www.metacritic.com/game/game-boy-advance/tak-and-the-power-of-juju",79,8.2,"Oct 15, 2003"
"game-boy-advance","Activision Anthology","none","https://www.metacritic.com/game/game-boy-advance/activision-anthology",79,6,"Dec 9, 2003"
"game-boy-advance","Mega Man & Bass","none","https://www.metacritic.com/game/game-boy-advance/mega-man-bass",79,8.8,"Mar 10, 2003"
"game-boy-advance","Namco Museum","none","https://www.metacritic.com/game/game-boy-advance/namco-museum",79,7.6,"Jun 10, 2001"
"game-boy-advance","Metal Slug Advance","none","https://www.metacritic.com/game/game-boy-advance/metal-slug-advance",79,8.6,"Dec 2, 2004"
"game-boy-advance","Summon Night: Swordcraft Story 2","none","https://www.metacritic.com/game/game-boy-advance/summon-night-swordcraft-story-2",79,8.8,"Oct 17, 2006"
"game-boy-advance","Super Dodge Ball Advance","none","https://www.metacritic.com/game/game-boy-advance/super-dodge-ball-advance",79,7.8,"Jun 10, 2001"
"game-boy-advance","Sonic Advance 3","none","https://www.metacritic.com/game/game-boy-advance/sonic-advance-3",79,8.4,"Jun 7, 2004"
"game-boy-advance","Lunar Legend","none","https://www.metacritic.com/game/game-boy-advance/lunar-legend",79,7.8,"Dec 8, 2002"
"game-boy-advance","Breath of Fire","none","https://www.metacritic.com/game/game-boy-advance/breath-of-fire",79,7.6,"Dec 13, 2001"
"game-boy-advance","Madden NFL 2005","none","https://www.metacritic.com/game/game-boy-advance/madden-nfl-2005",79,7.6,"Aug 9, 2004"
"game-boy-advance","Mega Man Battle Network","none","https://www.metacritic.com/game/game-boy-advance/mega-man-battle-network",79,8.8,"Oct 30, 2001"
"game-boy-advance","Wade Hixton's Counter Punch","none","https://www.metacritic.com/game/game-boy-advance/wade-hixtons-counter-punch",78,8.2,"Mar 15, 2004"
"game-boy-advance","Dave Mirra Freestyle BMX 3","none","https://www.metacritic.com/game/game-boy-advance/dave-mirra-freestyle-bmx-3",78,,"Nov 26, 2002"
"game-boy-advance","Klonoa 2: Dream Champ Tournament","none","https://www.metacritic.com/game/game-boy-advance/klonoa-2-dream-champ-tournament",78,8.5,"Feb 23, 2005"
"game-boy-advance","Konami Collector's Series: Arcade Advanced","none","https://www.metacritic.com/game/game-boy-advance/konami-collectors-series-arcade-advanced",78,8.8,"Mar 21, 2002"
"game-boy-advance","Gradius Galaxies","none","https://www.metacritic.com/game/game-boy-advance/gradius-galaxies",78,8,"Nov 12, 2001"
"game-boy-advance","Donkey Kong Country","none","https://www.metacritic.com/game/game-boy-advance/donkey-kong-country",78,8.8,"Jun 9, 2003"
"game-boy-advance","Super Ghouls 'n Ghosts","none","https://www.metacritic.com/game/game-boy-advance/super-ghouls-n-ghosts",78,7.3,"Sep 23, 2002"
"game-boy-advance","Max Payne","none","https://www.metacritic.com/game/game-boy-advance/max-payne",78,8.5,"Dec 18, 2003"
"game-boy-advance","Rebelstar: Tactical Command","none","https://www.metacritic.com/game/game-boy-advance/rebelstar-tactical-command",78,8.5,"Sep 6, 2005"
"game-boy-advance","Konami Krazy Racers","none","https://www.metacritic.com/game/game-boy-advance/konami-krazy-racers",78,8,"Jun 10, 2001"
"game-boy-advance","Top Gear Rally","none","https://www.metacritic.com/game/game-boy-advance/top-gear-rally",78,7.6,"Oct 28, 2003"
"game-boy-advance","Boktai 2: Solar Boy Django","none","https://www.metacritic.com/game/game-boy-advance/boktai-2-solar-boy-django",78,8.1,"Oct 19, 2004"
"game-boy-advance","Road Rash: Jailbreak","none","https://www.metacritic.com/game/game-boy-advance/road-rash-jailbreak",78,8.5,"Sep 17, 2003"
"game-boy-advance","Iridion II","none","https://www.metacritic.com/game/game-boy-advance/iridion-ii",78,8.3,"May 29, 2003"
"game-boy-advance","Crash Bandicoot: The Huge Adventure","none","https://www.metacritic.com/game/game-boy-advance/crash-bandicoot-the-huge-adventure",78,7.9,"Feb 25, 2002"
"game-boy-advance","Hamtaro: Ham-Ham Games","none","https://www.metacritic.com/game/game-boy-advance/hamtaro-ham-ham-games",77,8.3,"Jul 27, 2004"
"game-boy-advance","Mega Man Zero 3","none","https://www.metacritic.com/game/game-boy-advance/mega-man-zero-3",77,9.2,"Oct 5, 2004"
"game-boy-advance","Car Battler Joe","none","https://www.metacritic.com/game/game-boy-advance/car-battler-joe",77,,"Oct 21, 2002"
"game-boy-advance","Stuntman","none","https://www.metacritic.com/game/game-boy-advance/stuntman",77,7,"Jun 24, 2003"
"game-boy-advance","Yggdra Union","none","https://www.metacritic.com/game/game-boy-advance/yggdra-union",77,7.4,"Nov 21, 2006"
"game-boy-advance","GT Advance 2: Rally Racing","none","https://www.metacritic.com/game/game-boy-advance/gt-advance-2-rally-racing",77,6.2,"Jun 30, 2002"
"game-boy-advance","Mega Man Zero 4","none","https://www.metacritic.com/game/game-boy-advance/mega-man-zero-4",77,8.9,"Oct 4, 2005"
"game-boy-advance","F-Zero GP Legend","none","https://www.metacritic.com/game/game-boy-advance/f-zero-gp-legend",77,8.2,"Sep 20, 2004"
"game-boy-advance","Donkey Kong Country 3","none","https://www.metacritic.com/game/game-boy-advance/donkey-kong-country-3",77,8.3,"Nov 7, 2005"
"game-boy-advance","Summon Night: Swordcraft Story","none","https://www.metacritic.com/game/game-boy-advance/summon-night-swordcraft-story",77,8.2,"Jul 26, 2006"
"game-boy-advance","Mega Man Battle Network 3 White","none","https://www.metacritic.com/game/game-boy-advance/mega-man-battle-network-3-white",77,8.9,"Jun 24, 2003"
"game-boy-advance","Mech Platoon","none","https://www.metacritic.com/game/game-boy-advance/mech-platoon",77,7.6,"Jan 3, 2002"
"game-boy-advance","Shining Force: Resurrection of the Dark Dragon","none","https://www.metacritic.com/game/game-boy-advance/shining-force-resurrection-of-the-dark-dragon",77,8.5,"Jun 8, 2004"
"game-boy-advance","Disney's Kim Possible 2: Drakken's Demise","none","https://www.metacritic.com/game/game-boy-advance/disneys-kim-possible-2-drakkens-demise",77,7.8,"Sep 15, 2004"
"game-boy-advance","Tom Clancy's Splinter Cell","none","https://www.metacritic.com/game/game-boy-advance/tom-clancys-splinter-cell",77,8.6,"Apr 27, 2003"
"game-boy-advance","Doom II","none","https://www.metacritic.com/game/game-boy-advance/doom-ii",77,9.1,"Oct 28, 2002"
"game-boy-advance","Need for Speed Underground","none","https://www.metacritic.com/game/game-boy-advance/need-for-speed-underground",77,8,"Dec 18, 2003"
"game-boy-advance","The Lord of the Rings: The Return of the King","none","https://www.metacritic.com/game/game-boy-advance/the-lord-of-the-rings-the-return-of-the-king",77,8.2,"Nov 5, 2003"
"game-boy-advance","Sonic Pinball Party","none","https://www.metacritic.com/game/game-boy-advance/sonic-pinball-party",77,7.5,"Jun 1, 2003"
"game-boy-advance","Super Bust-A-Move","none","https://www.metacritic.com/game/game-boy-advance/super-bust-a-move",77,7,"Nov 27, 2001"
"game-boy-advance","Tom Clancy's Rainbow Six: Rogue Spear","none","https://www.metacritic.com/game/game-boy-advance/tom-clancys-rainbow-six-rogue-spear",76,7.2,"Mar 18, 2002"
"game-boy-advance","CT Special Forces 2: Back in the Trenches","none","https://www.metacritic.com/game/game-boy-advance/ct-special-forces-2-back-in-the-trenches",76,8.5,"Jun 29, 2004"
"game-boy-advance","Tales of Phantasia","none","https://www.metacritic.com/game/game-boy-advance/tales-of-phantasia",76,8.2,"Mar 6, 2006"
"game-boy-advance","Monster Rancher Advance","none","https://www.metacritic.com/game/game-boy-advance/monster-rancher-advance",76,7.8,"Nov 28, 2001"
"game-boy-advance","Riviera: The Promised Land","none","https://www.metacritic.com/game/game-boy-advance/riviera-the-promised-land",76,8.6,"Jun 28, 2005"
"game-boy-advance","Spyro 2: Season of Flame","none","https://www.metacritic.com/game/game-boy-advance/spyro-2-season-of-flame",76,7,"Sep 25, 2002"
"game-boy-advance","Boxing Fever","none","https://www.metacritic.com/game/game-boy-advance/boxing-fever",76,,"Oct 11, 2001"
"game-boy-advance","Phantasy Star Collection","none","https://www.metacritic.com/game/game-boy-advance/phantasy-star-collection",76,8.2,"Nov 24, 2002"
"game-boy-advance","Kingdom Hearts: Chain of Memories","none","https://www.metacritic.com/game/game-boy-advance/kingdom-hearts-chain-of-memories",76,8.7,"Dec 7, 2004"
"game-boy-advance","Baldur's Gate: Dark Alliance","none","https://www.metacritic.com/game/game-boy-advance/baldurs-gate-dark-alliance",76,7.3,"Feb 10, 2004"
"game-boy-advance","Harry Potter and the Chamber of Secrets","none","https://www.metacritic.com/game/game-boy-advance/harry-potter-and-the-chamber-of-secrets",76,8.2,"Nov 14, 2002"
"game-boy-advance","Pokemon Emerald Version","none","https://www.metacritic.com/game/game-boy-advance/pokemon-emerald-version",76,8.9,"Apr 30, 2005"
"game-boy-advance","Lufia: The Ruins of Lore","none","https://www.metacritic.com/game/game-boy-advance/lufia-the-ruins-of-lore",76,8,"May 6, 2003"
"game-boy-advance","Atari Anniversary Advance","none","https://www.metacritic.com/game/game-boy-advance/atari-anniversary-advance",75,,"Mar 25, 2002"
"game-boy-advance","Sabre Wulf","none","https://www.metacritic.com/game/game-boy-advance/sabre-wulf",75,8.3,"Jun 9, 2004"
"game-boy-advance","Dragon Ball Z: The Legacy of Goku II","none","https://www.metacritic.com/game/game-boy-advance/dragon-ball-z-the-legacy-of-goku-ii",75,8.5,"Jun 17, 2003"
"game-boy-advance","Lego Star Wars","none","https://www.metacritic.com/game/game-boy-advance/lego-star-wars",75,8.3,"Mar 29, 2005"
"game-boy-advance","Jackie Chan Adventures","none","https://www.metacritic.com/game/game-boy-advance/jackie-chan-adventures",75,8,"Nov 6, 2001"
"game-boy-advance","Bomberman Max 2: Red Advance","none","https://www.metacritic.com/game/game-boy-advance/bomberman-max-2-red-advance",75,,"May 30, 2002"
"game-boy-advance","River City Ransom EX","none","https://www.metacritic.com/game/game-boy-advance/river-city-ransom-ex",75,8.3,"May 25, 2004"
"game-boy-advance","Monster Truck Madness","none","https://www.metacritic.com/game/game-boy-advance/monster-truck-madness",75,,"Aug 11, 2003"
"game-boy-advance","The Lost Vikings","none","https://www.metacritic.com/game/game-boy-advance/the-lost-vikings",75,8.6,"Mar 30, 2003"
"game-boy-advance","Aggressive Inline","none","https://www.metacritic.com/game/game-boy-advance/aggressive-inline",75,,"Aug 27, 2002"
"game-boy-advance","Bomberman Max 2: Blue Advance","none","https://www.metacritic.com/game/game-boy-advance/bomberman-max-2-blue-advance",75,7.8,"May 30, 2002"
